Name,Date,Open,High,Low,Close,Volume
SUP006,20071031,988.86,988.86,988.86,988.86,0
SUP006,20071105,990.12,990.12,990.12,990.12,0
SUP006,20071107,986.06,986.06,986.06,986.06,0
SUP006,20071114,1013.45,1013.45,1013.45,1013.45,0
SUP006,20071121,977.32,977.32,977.32,977.32,0
SUP006,20071128,1006.31,1006.31,1006.31,1006.31,0
SUP006,20071204,1019.79,1019.79,1019.79,1019.79,0
SUP006,20071205,1037.08,1037.08,1037.08,1037.08,0
SUP006,20071212,1012.80,1012.80,1012.80,1012.80,0
SUP006,20071219,991.29,991.29,991.29,991.29,0
SUP006,20071227,1024.36,1024.36,1024.36,1024.36,0
SUP006,20080102,1032.68,1032.68,1032.68,1032.68,0
SUP006,20080103,1033.17,1033.17,1033.17,1033.17,0
SUP006,20080109,983.90,983.90,983.90,983.90,0
SUP006,20080116,935.64,935.64,935.64,935.64,0
SUP006,20080123,946.19,946.19,946.19,946.19,0
SUP006,20080130,981.35,981.35,981.35,981.35,0
SUP006,20080204,999.72,999.72,999.72,999.72,0
SUP006,20080206,986.91,986.91,986.91,986.91,0
SUP006,20080213,965.98,965.98,965.98,965.98,0
SUP006,20080220,933.23,933.23,933.23,933.23,0
SUP006,20080227,936.65,936.65,936.65,936.65,0
SUP006,20080304,907.66,907.66,907.66,907.66,0
SUP006,20080305,919.79,919.79,919.79,919.79,0
SUP006,20080312,924.04,924.04,924.04,924.04,0
SUP006,20080319,900.00,900.00,900.00,900.00,0
SUP006,20080327,908.35,908.35,908.35,908.35,0
SUP006,20080402,939.54,939.54,939.54,939.54,0
SUP006,20080409,915.92,915.92,915.92,915.92,0
SUP006,20080416,878.74,878.74,878.74,878.74,0
SUP006,20080423,809.69,809.69,809.69,809.69,0
SUP006,20080430,798.21,798.21,798.21,798.21,0
SUP006,20080505,784.46,784.46,784.46,784.46,0
SUP006,20080507,782.57,782.57,782.57,782.57,0
SUP006,20080514,742.22,742.22,742.22,742.22,0
SUP006,20080521,737.26,737.26,737.26,737.26,0
SUP006,20080528,724.33,724.33,724.33,724.33,0
SUP006,20080604,731.92,731.92,731.92,731.92,0
SUP006,20080605,731.92,731.92,731.92,731.92,0
SUP006,20080611,762.76,762.76,762.76,762.76,0
SUP006,20080618,798.44,798.44,798.44,798.44,0
SUP006,20080625,797.97,797.97,797.97,797.97,0
SUP006,20080702,788.17,788.17,788.17,788.17,0
SUP006,20080709,787.07,787.07,787.07,787.07,0
SUP006,20080716,769.67,769.67,769.67,769.67,0
SUP006,20080723,777.63,777.63,777.63,777.63,0
SUP006,20080730,771.70,771.70,771.70,771.70,0
SUP006,20080806,771.33,771.33,771.33,771.33,0
SUP006,20080813,772.11,772.11,772.11,772.11,0
SUP006,20080820,772.90,772.90,772.90,772.90,0
SUP006,20080827,773.68,773.68,773.68,773.68,0
SUP006,20080903,774.36,774.36,774.36,774.36,0
SUP006,20080910,775.15,775.15,775.15,775.15,0
SUP006,20080917,775.90,775.90,775.90,775.90,0
SUP006,20080924,776.57,776.57,776.57,776.57,0
SUP006,20081001,777.10,777.10,777.10,777.10,0
SUP006,20081008,777.87,777.87,777.87,777.87,0
SUP006,20081015,775.20,775.20,775.20,775.20,0
SUP006,20081022,771.88,771.88,771.88,771.88,0
SUP006,20081029,759.14,759.14,759.14,759.14,0
SUP006,20081105,767.32,767.32,767.32,767.32,0
SUP006,20081112,761.13,761.13,761.13,761.13,0
SUP006,20081120,760.52,760.52,760.52,760.52,0
SUP006,20081126,762.47,762.47,762.47,762.47,0
SUP006,20081203,762.90,762.90,762.90,762.90,0
SUP006,20081210,762.68,762.68,762.68,762.68,0
SUP006,20081217,766.33,766.33,766.33,766.33,0
SUP006,20081224,764.73,764.73,764.73,764.73,0
SUP006,20081231,765.71,765.71,765.71,765.71,0
SUP006,20090107,767.53,767.53,767.53,767.53,0
SUP006,20090114,767.07,767.07,767.07,767.07,0
SUP006,20090121,770.72,770.72,770.72,770.72,0
SUP006,20090128,772.67,772.67,772.67,772.67,0
SUP006,20090204,808.15,808.15,808.15,808.15,0
SUP006,20090211,781.28,781.28,781.28,781.28,0
SUP006,20090218,831.49,831.49,831.49,831.49,0
SUP006,20090225,812.43,812.43,812.43,812.43,0
SUP006,20090304,821.64,821.64,821.64,821.64,0
SUP006,20090311,798.10,798.10,798.10,798.10,0
SUP006,20090318,780.93,780.93,780.93,780.93,0
SUP006,20090325,775.08,775.08,775.08,775.08,0
SUP006,20090401,784.74,784.74,784.74,784.74,0
SUP006,20090408,762.32,762.32,762.32,762.32,0
SUP006,20090415,738.80,738.80,738.80,738.80,0
SUP006,20090422,759.53,759.53,759.53,759.53,0
SUP006,20090429,764.10,764.10,764.10,764.10,0
SUP006,20090506,751.89,751.89,751.89,751.89,0
SUP006,20090513,742.29,742.29,742.29,742.29,0
SUP006,20090520,745.53,745.53,745.53,745.53,0
SUP006,20090527,756.07,756.07,756.07,756.07,0
SUP006,20090603,764.74,764.74,764.74,764.74,0
SUP006,20090610,757.06,757.06,757.06,757.06,0
SUP006,20090617,761.04,761.04,761.04,761.04,0
SUP006,20090624,765.69,765.69,765.69,765.69,0
SUP006,20090701,745.48,745.48,745.48,745.48,0
SUP006,20090708,748.42,748.42,748.42,748.42,0
SUP006,20090715,728.76,728.76,728.76,728.76,0
SUP006,20090722,716.73,716.73,716.73,716.73,0
SUP006,20090805,685.03,685.03,685.03,685.03,0
SUP006,20090812,699.77,699.77,699.77,699.77,0
SUP006,20090819,693.60,693.60,693.60,693.60,0
SUP006,20090826,676.98,676.98,676.98,676.98,0
SUP006,20090902,695.96,695.96,695.96,695.96,0
SUP006,20090909,690.32,690.32,690.32,690.32,0
SUP006,20090916,692.80,692.80,692.80,692.80,0
SUP006,20090923,691.41,691.41,691.41,691.41,0
SUP006,20090930,700.37,700.37,700.37,700.37,0
SUP006,20091007,706.62,706.62,706.62,706.62,0
SUP006,20091014,709.92,709.92,709.92,709.92,0
SUP006,20091021,684.99,684.99,684.99,684.99,0
SUP006,20091028,673.79,673.79,673.79,673.79,0
SUP006,20091104,663.76,663.76,663.76,663.76,0
SUP006,20091112,671.43,671.43,671.43,671.43,0
SUP006,20091118,678.85,678.85,678.85,678.85,0
SUP006,20091125,680.35,680.35,680.35,680.35,0
SUP006,20091202,683.45,683.45,683.45,683.45,0
SUP006,20091209,680.53,680.53,680.53,680.53,0
SUP006,20091216,679.25,679.25,679.25,679.25,0
SUP006,20091223,680.28,680.28,680.28,680.28,0
SUP006,20091230,677.88,677.88,677.88,677.88,0
SUP006,20100106,681.32,681.32,681.32,681.32,0
SUP006,20100113,685.95,685.95,685.95,685.95,0
SUP006,20100120,681.66,681.66,681.66,681.66,0
SUP006,20100127,669.69,669.69,669.69,669.69,0
SUP006,20100203,671.00,671.00,671.00,671.00,0
SUP006,20100210,666.31,666.31,666.31,666.31,0
SUP006,20100217,671.19,671.19,671.19,671.19,0
SUP006,20100224,676.66,676.66,676.66,676.66,0
SUP006,20100303,672.44,672.44,672.44,672.44,0
SUP006,20100310,675.53,675.53,675.53,675.53,0
SUP006,20100317,675.67,675.67,675.67,675.67,0
SUP006,20100324,680.76,680.76,680.76,680.76,0
SUP006,20100331,677.68,677.68,677.68,677.68,0
SUP006,20100407,686.39,686.39,686.39,686.39,0
SUP006,20100414,690.94,690.94,690.94,690.94,0
SUP006,20100421,688.96,688.96,688.96,688.96,0
SUP006,20100428,691.36,691.36,691.36,691.36,0
SUP006,20100505,698.18,698.18,698.18,698.18,0
SUP006,20100512,701.84,701.84,701.84,701.84,0
SUP006,20100519,698.85,698.85,698.85,698.85,0
SUP006,20100526,713.19,713.19,713.19,713.19,0
SUP006,20100602,726.08,726.08,726.08,726.08,0
SUP006,20100609,725.35,725.35,725.35,725.35,0
SUP006,20100616,726.25,726.25,726.25,726.25,0
SUP006,20100623,724.02,724.02,724.02,724.02,0
SUP006,20100630,726.20,726.20,726.20,726.20,0
SUP006,20100707,719.22,719.22,719.22,719.22,0
SUP006,20100714,712.25,712.25,712.25,712.25,0
SUP006,20100721,710.85,710.85,710.85,710.85,0
SUP006,20100728,702.77,702.77,702.77,702.77,0
SUP006,20100804,698.14,698.14,698.14,698.14,0
SUP006,20100811,695.35,695.35,695.35,695.35,0
SUP006,20100818,691.47,691.47,691.47,691.47,0
SUP006,20100825,699.43,699.43,699.43,699.43,0
SUP006,20100901,702.54,702.54,702.54,702.54,0
SUP006,20100908,701.75,701.75,701.75,701.75,0
SUP006,20100915,708.66,708.66,708.66,708.66,0
SUP006,20100922,706.70,706.70,706.70,706.70,0
SUP006,20100929,707.46,707.46,707.46,707.46,0
SUP006,20101006,703.69,703.69,703.69,703.69,0
SUP006,20101013,709.08,709.08,709.08,709.08,0
SUP006,20101020,702.95,702.95,702.95,702.95,0
SUP006,20101027,701.55,701.55,701.55,701.55,0
SUP006,20101103,702.41,702.41,702.41,702.41,0
SUP006,20101110,709.60,709.60,709.60,709.60,0
SUP006,20101117,709.11,709.11,709.11,709.11,0
SUP006,20101124,707.65,707.65,707.65,707.65,0
SUP006,20101201,713.00,713.00,713.00,713.00,0
SUP006,20101208,722.25,722.25,722.25,722.25,0
SUP006,20101215,720.09,720.09,720.09,720.09,0
SUP006,20101222,722.54,722.54,722.54,722.54,0
SUP006,20101229,730.98,730.98,730.98,730.98,0
SUP006,20110105,722.33,722.33,722.33,722.33,0
SUP006,20110112,717.36,717.36,717.36,717.36,0
SUP006,20110119,713.75,713.75,713.75,713.75,0
SUP006,20110126,697.86,697.86,697.86,697.86,0
SUP006,20110202,698.66,698.66,698.66,698.66,0
SUP006,20110209,703.04,703.04,703.04,703.04,0
SUP006,20110216,708.16,708.16,708.16,708.16,0
SUP006,20110223,710.48,710.48,710.48,710.48,0
SUP006,20110302,710.44,710.44,710.44,710.44,0
SUP006,20110309,717.07,717.07,717.07,717.07,0
SUP006,20110316,712.73,712.73,712.73,712.73,0
SUP006,20110323,703.40,703.40,703.40,703.40,0
SUP006,20110325,703.40,703.40,703.40,703.40,0
SUP006,20110330,703.76,703.76,703.76,703.76,0
SUP006,20110406,698.29,698.29,698.29,698.29,0
SUP006,20110413,702.47,702.47,702.47,702.47,0
SUP006,20110420,700.84,700.84,700.84,700.84,0
SUP006,20110427,693.75,693.75,693.75,693.75,0
SUP006,20110504,696.92,696.92,696.92,696.92,0
SUP006,20110511,706.04,706.04,706.04,706.04,0
SUP006,20110518,704.75,704.75,704.75,704.75,0
SUP006,20110525,702.65,702.65,702.65,702.65,0
SUP006,20110601,703.03,703.03,703.03,703.03,0
SUP006,20110608,696.51,696.51,696.51,696.51,0
SUP006,20110615,696.72,696.72,696.72,696.72,0
SUP006,20110622,698.37,698.37,698.37,698.37,0
SUP006,20110629,691.82,691.82,691.82,691.82,0
SUP006,20110706,686.04,686.04,686.04,686.04,0
SUP006,20110713,696.09,696.09,696.09,696.09,0
SUP006,20110720,697.61,697.61,697.61,697.61,0
SUP006,20110727,696.55,696.55,696.55,696.55,0
SUP006,20110803,691.35,691.35,691.35,691.35,0
SUP006,20110810,670.16,670.16,670.16,670.16,0
SUP006,20110817,690.45,690.45,690.45,690.45,0
SUP006,20110824,695.47,695.47,695.47,695.47,0
SUP006,20110831,686.48,686.48,686.48,686.48,0
SUP006,20110907,689.46,689.46,689.46,689.46,0
SUP006,20110914,696.75,696.75,696.75,696.75,0
SUP006,20110921,691.55,691.55,691.55,691.55,0
SUP006,20110928,680.49,680.49,680.49,680.49,0
SUP006,20111005,681.35,681.35,681.35,681.35,0
SUP006,20111012,682.23,682.23,682.23,682.23,0
SUP006,20111019,672.56,672.56,672.56,672.56,0
SUP006,20111026,670.46,670.46,670.46,670.46,0
SUP006,20111102,668.59,668.59,668.59,668.59,0
SUP006,20111109,670.68,670.68,670.68,670.68,0
SUP006,20111116,656.11,656.11,656.11,656.11,0
SUP006,20111123,652.09,652.09,652.09,652.09,0
SUP006,20111130,647.70,647.70,647.70,647.70,0
SUP006,20111207,650.12,650.12,650.12,650.12,0
SUP006,20111214,646.92,646.92,646.92,646.92,0
SUP006,20111221,649.96,649.96,649.96,649.96,0
SUP006,20111228,651.39,651.39,651.39,651.39,0
SUP006,20120104,647.52,647.52,647.52,647.52,0
SUP006,20120111,650.11,650.11,650.11,650.11,0
SUP006,20120118,655.25,655.25,655.25,655.25,0
SUP006,20120125,656.48,656.48,656.48,656.48,0
SUP006,20120201,660.08,660.08,660.08,660.08,0
SUP006,20120208,660.60,660.60,660.60,660.60,0
SUP006,20120215,659.55,659.55,659.55,659.55,0
SUP006,20120222,659.65,659.65,659.65,659.65,0
SUP006,20120229,661.77,661.77,661.77,661.77,0
SUP006,20120307,642.73,642.73,642.73,642.73,0
SUP006,20120314,657.80,657.80,657.80,657.80,0
SUP006,20120321,658.43,658.43,658.43,658.43,0
SUP006,20120328,660.01,660.01,660.01,660.01,0
SUP006,20120404,655.09,655.09,655.09,655.09,0
SUP006,20120411,638.73,638.73,638.73,638.73,0
SUP006,20120418,645.51,645.51,645.51,645.51,0
SUP006,20120425,624.54,624.54,624.54,624.54,0
SUP006,20120502,638.09,638.09,638.09,638.09,0
SUP006,20120509,623.59,623.59,623.59,623.59,0
SUP006,20120516,598.33,598.33,598.33,598.33,0
SUP006,20120523,590.52,590.52,590.52,590.52,0
SUP006,20120530,585.18,585.18,585.18,585.18,0
SUP006,20120606,573.17,573.17,573.17,573.17,0
SUP006,20120611,595.25,595.25,595.25,595.25,0
SUP006,20120612,600.03,600.03,600.03,600.03,0
