Name,Date,Open,High,Low,Close,Volume
ALT920,20140402,100.00,100.00,100.00,100.00,0
ALT920,20140403,100.00,100.00,100.00,100.00,0
ALT920,20140404,100.00,100.00,100.00,100.00,0
ALT920,20140407,100.00,100.00,100.00,100.00,0
ALT920,20140408,100.00,100.00,100.00,100.00,0
ALT920,20140409,100.00,100.00,100.00,100.00,0
ALT920,20140410,100.00,100.00,100.00,100.00,0
ALT920,20140411,100.00,100.00,100.00,100.00,0
ALT920,20140414,100.02,100.02,100.02,100.02,0
ALT920,20140415,100.01,100.01,100.01,100.01,0
ALT920,20140416,100.01,100.01,100.01,100.01,0
ALT920,20140417,100.15,100.15,100.15,100.15,0
ALT920,20140422,100.15,100.15,100.15,100.15,0
ALT920,20140423,100.28,100.28,100.28,100.28,0
ALT920,20140424,100.27,100.27,100.27,100.27,0
ALT920,20140425,100.27,100.27,100.27,100.27,0
ALT920,20140428,100.70,100.70,100.70,100.70,0
ALT920,20140429,100.95,100.95,100.95,100.95,0
ALT920,20140430,100.97,100.97,100.97,100.97,0
ALT920,20140502,100.97,100.97,100.97,100.97,0
ALT920,20140505,100.95,100.95,100.95,100.95,0
ALT920,20140506,100.95,100.95,100.95,100.95,0
ALT920,20140507,100.95,100.95,100.95,100.95,0
ALT920,20140508,101.46,101.46,101.46,101.46,0
ALT920,20140509,101.46,101.46,101.46,101.46,0
ALT920,20140512,103.19,103.19,103.19,103.19,0
ALT920,20140513,103.16,103.16,103.16,103.16,0
ALT920,20140514,103.12,103.12,103.12,103.12,0
ALT920,20140515,103.04,103.04,103.04,103.04,0
ALT920,20140516,103.49,103.49,103.49,103.49,0
ALT920,20140519,103.73,103.73,103.73,103.73,0
ALT920,20140520,103.73,103.73,103.73,103.73,0
ALT920,20140521,103.75,103.75,103.75,103.75,0
ALT920,20140522,103.90,103.90,103.90,103.90,0
ALT920,20140523,104.02,104.02,104.02,104.02,0
ALT920,20140526,104.06,104.06,104.06,104.06,0
ALT920,20140527,103.80,103.80,103.80,103.80,0
ALT920,20140528,104.01,104.01,104.01,104.01,0
ALT920,20140529,104.28,104.28,104.28,104.28,0
ALT920,20140530,104.21,104.21,104.21,104.21,0
ALT920,20140602,104.33,104.33,104.33,104.33,0
ALT920,20140603,104.31,104.31,104.31,104.31,0
ALT920,20140604,104.22,104.22,104.22,104.22,0
ALT920,20140605,104.15,104.15,104.15,104.15,0
ALT920,20140606,104.68,104.68,104.68,104.68,0
ALT920,20140609,104.53,104.53,104.53,104.53,0
ALT920,20140610,104.61,104.61,104.61,104.61,0
ALT920,20140611,104.32,104.32,104.32,104.32,0
ALT920,20140612,104.26,104.26,104.26,104.26,0
ALT920,20140613,104.10,104.10,104.10,104.10,0
ALT920,20140616,104.21,104.21,104.21,104.21,0
ALT920,20140617,104.44,104.44,104.44,104.44,0
ALT920,20140618,104.56,104.56,104.56,104.56,0
ALT920,20140620,104.54,104.54,104.54,104.54,0
ALT920,20140623,104.60,104.60,104.60,104.60,0
ALT920,20140624,104.50,104.50,104.50,104.50,0
ALT920,20140625,104.52,104.52,104.52,104.52,0
ALT920,20140626,104.41,104.41,104.41,104.41,0
ALT920,20140627,104.37,104.37,104.37,104.37,0
ALT920,20140630,104.51,104.51,104.51,104.51,0
ALT920,20140701,103.96,103.96,103.96,103.96,0
ALT920,20140702,103.89,103.89,103.89,103.89,0
ALT920,20140703,104.02,104.02,104.02,104.02,0
ALT920,20140704,103.89,103.89,103.89,103.89,0
ALT920,20140707,104.08,104.08,104.08,104.08,0
ALT920,20140708,103.78,103.78,103.78,103.78,0
ALT920,20140709,103.73,103.73,103.73,103.73,0
ALT920,20140710,103.59,103.59,103.59,103.59,0
ALT920,20140711,103.85,103.85,103.85,103.85,0
ALT920,20140714,103.82,103.82,103.82,103.82,0
ALT920,20140715,104.04,104.04,104.04,104.04,0
ALT920,20140716,104.44,104.44,104.44,104.44,0
ALT920,20140717,104.12,104.12,104.12,104.12,0
ALT920,20140718,103.87,103.87,103.87,103.87,0
ALT920,20140721,103.91,103.91,103.91,103.91,0
ALT920,20140722,103.92,103.92,103.92,103.92,0
ALT920,20140723,103.98,103.98,103.98,103.98,0
ALT920,20140724,104.11,104.11,104.11,104.11,0
